"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Oklahoma"	"40"	"2018"	"2018"	21	3943079	0.533
	"Oklahoma"	"40"	"2019"	"2019"	20	3956971	0.505
	"Oklahoma"	"40"	"2020 "	"2020"	18	3980783	Unreliable
	"Oregon"	"41"	"1999"	"1999"	11	3393941	Unreliable
	"Oregon"	"41"	"2000"	"2000"	32	3421399	0.935
	"Oregon"	"41"	"2001"	"2001"	53	3467937	1.528
	"Oregon"	"41"	"2002"	"2002"	83	3513424	2.362
	"Oregon"	"41"	"2003"	"2003"	94	3547376	2.650
	"Oregon"	"41"	"2004"	"2004"	100	3569463	2.802
	"Oregon"	"41"	"2005"	"2005"	128	3613202	3.543
	"Oregon"	"41"	"2006"	"2006"	151	3670883	4.113
	"Oregon"	"41"	"2007"	"2007"	139	3722417	3.734
	"Oregon"	"41"	"2008"	"2008"	138	3768748	3.662
	"Oregon"	"41"	"2009"	"2009"	116	3808600	3.046
	"Oregon"	"41"	"2010"	"2010"	105	3831074	2.741
	"Oregon"	"41"	"2011"	"2011"	105	3871859	2.712
	"Oregon"	"41"	"2012"	"2012"	86	3899353	2.205
	"Oregon"	"41"	"2013"	"2013"	69	3930065	1.756
	"Oregon"	"41"	"2014"	"2014"	61	3970239	1.536
	"Oregon"	"41"	"2015"	"2015"	71	4028977	1.762
	"Oregon"	"41"	"2016"	"2016"	47	4093465	1.148
	"Oregon"	"41"	"2017"	"2017"	38	4142776	0.917
	"Oregon"	"41"	"2018"	"2018"	34	4190713	0.811
	"Oregon"	"41"	"2019"	"2019"	29	4217737	0.688
	"Oregon"	"41"	"2020 "	"2020"	34	4241507	0.802
	"Pennsylvania"	"42"	"1999"	"1999"	12	12263805	Unreliable
	"Pennsylvania"	"42"	"2000"	"2000"	20	12281054	0.163
	"Pennsylvania"	"42"	"2001"	"2001"	17	12298970	Unreliable
	"Pennsylvania"	"42"	"2002"	"2002"	39	12331031	0.316
	"Pennsylvania"	"42"	"2003"	"2003"	76	12374658	0.614
	"Pennsylvania"	"42"	"2004"	"2004"	97	12410722	0.782
	"Pennsylvania"	"42"	"2005"	"2005"	117	12449990	0.940
	"Pennsylvania"	"42"	"2006"	"2006"	100	12510809	0.799
	"Pennsylvania"	"42"	"2007"	"2007"	125	12563937	0.995
	"Pennsylvania"	"42"	"2008"	"2008"	112	12612285	0.888
	"Pennsylvania"	"42"	"2009"	"2009"	107	12666858	0.845
	"Pennsylvania"	"42"	"2010"	"2010"	113	12702379	0.890
	"Pennsylvania"	"42"	"2011"	"2011"	89	12742886	0.698
	"Pennsylvania"	"42"	"2012"	"2012"	91	12763536	0.713
	"Pennsylvania"	"42"	"2013"	"2013"	83	12773801	0.650
	"Pennsylvania"	"42"	"2014"	"2014"	84	12787209	0.657
	"Pennsylvania"	"42"	"2015"	"2015"	91	12802503	0.711
	"Pennsylvania"	"42"	"2016"	"2016"	116	12784227	0.907
	"Pennsylvania"	"42"	"2017"	"2017"	67	12805537	0.523
	"Pennsylvania"	"42"	"2018"	"2018"	119	12807060	0.929
	"Pennsylvania"	"42"	"2019"	"2019"	135	12801989	1.055
	"Pennsylvania"	"42"	"2020 "	"2020"	155	12783254	1.213
	"Rhode Island"	"44"	"2001"	"2001"	10	1057142	Unreliable
	"Rhode Island"	"44"	"2002"	"2002"	17	1065995	Unreliable
	"Rhode Island"	"44"	"2003"	"2003"	21	1071342	1.960
	"Rhode Island"	"44"	"2004"	"2004"	14	1074579	Unreliable
	"Rhode Island"	"44"	"2005"	"2005"	28	1067916	2.622
	"Rhode Island"	"44"	"2006"	"2006"	45	1063096	4.233
	"Rhode Island"	"44"	"2007"	"2007"	29	1057315	2.743
	"Rhode Island"	"44"	"2008"	"2008"	28	1055003	2.654
	"Rhode Island"	"44"	"2009"	"2009"	40	1053646	3.796
	"Rhode Island"	"44"	"2010"	"2010"	25	1052567	2.375
	"Rhode Island"	"44"	"2011"	"2011"	29	1051302	2.758
	"Rhode Island"	"44"	"2012"	"2012"	28	1050292	2.666
	"Rhode Island"	"44"	"2013"	"2013"	28	1051511	2.663
	"Rhode Island"	"44"	"2014"	"2014"	24	1055173	2.275
	"Rhode Island"	"44"	"2015"	"2015"	30	1056298	2.840
	"Rhode Island"	"44"	"2016"	"2016"	29	1056426	2.745
	"Rhode Island"	"44"	"2017"	"2017"	30	1059639	2.831
	"Rhode Island"	"44"	"2018"	"2018"	33	1057315	3.121
	"Rhode Island"	"44"	"2019"	"2019"	24	1059361	2.266
	"Rhode Island"	"44"	"2020 "	"2020"	51	1057125	4.824
	"South Carolina"	"45"	"1999"	"1999"	16	3974682	Unreliable
	"South Carolina"	"45"	"2000"	"2000"	13	4012012	Unreliable
	"South Carolina"	"45"	"2001"	"2001"	15	4064995	Unreliable
	"South Carolina"	"45"	"2002"	"2002"	14	4107795	Unreliable
	"South Carolina"	"45"	"2003"	"2003"	20	4150297	0.482
	"South Carolina"	"45"	"2004"	"2004"	42	4210921	0.997
	"South Carolina"	"45"	"2005"	"2005"	62	4270150	1.452
	"South Carolina"	"45"	"2006"	"2006"	75	4357847	1.721
	"South Carolina"	"45"	"2007"	"2007"	62	4444110	1.395
	"South Carolina"	"45"	"2008"	"2008"	60	4528996	1.325
	"South Carolina"	"45"	"2009"	"2009"	59	4589872	1.285
	"South Carolina"	"45"	"2010"	"2010"	74	4625364	1.600
	"South Carolina"	"45"	"2011"	"2011"	65	4679230	1.389
	"South Carolina"	"45"	"2012"	"2012"	38	4723723	0.804
	"South Carolina"	"45"	"2013"	"2013"	51	4774839	1.068
	"South Carolina"	"45"	"2014"	"2014"	79	4832482	1.635
	"South Carolina"	"45"	"2015"	"2015"	60	4896146	1.225
	"South Carolina"	"45"	"2016"	"2016"	59	4961119	1.189
	"South Carolina"	"45"	"2017"	"2017"	47	5024369	0.935
	"South Carolina"	"45"	"2018"	"2018"	61	5084127	1.200
	"South Carolina"	"45"	"2019"	"2019"	31	5148714	0.602
	"South Carolina"	"45"	"2020 "	"2020"	46	5218040	0.882
	"Tennessee"	"47"	"1999"	"1999"	12	5638706	Unreliable
	"Tennessee"	"47"	"2000"	"2000"	15	5689283	Unreliable
	"Tennessee"	"47"	"2001"	"2001"	21	5750789	0.365
	"Tennessee"	"47"	"2002"	"2002"	47	5795918	0.811
	"Tennessee"	"47"	"2003"	"2003"	84	5847812	1.436
	"Tennessee"	"47"	"2004"	"2004"	116	5910809	1.963
	"Tennessee"	"47"	"2005"	"2005"	141	5991057	2.354
	"Tennessee"	"47"	"2006"	"2006"	188	6088766	3.088
	"Tennessee"	"47"	"2007"	"2007"	161	6175727	2.607
	"Tennessee"	"47"	"2008"	"2008"	122	6247411	1.953
	"Tennessee"	"47"	"2009"	"2009"	107	6306019	1.697
	"Tennessee"	"47"	"2010"	"2010"	134	6346105	2.112
	"Tennessee"	"47"	"2011"	"2011"	89	6403353	1.390
	"Tennessee"	"47"	"2012"	"2012"	107	6456243	1.657
	"Tennessee"	"47"	"2013"	"2013"	88	6495978	1.355
	"Tennessee"	"47"	"2014"	"2014"	74	6549352	1.130
	"Tennessee"	"47"	"2015"	"2015"	69	6600299	1.045
	"Tennessee"	"47"	"2016"	"2016"	86	6651194	1.293
	"Tennessee"	"47"	"2017"	"2017"	70	6715984	1.042
	"Tennessee"	"47"	"2018"	"2018"	70	6770010	1.034
	"Tennessee"	"47"	"2019"	"2019"	54	6829174	0.791
	"Tennessee"	"47"	"2020 "	"2020"	58	6886834	0.842
	"Texas"	"48"	"1999"	"1999"	28	20558220	0.136
	"Texas"	"48"	"2000"	"2000"	61	20851820	0.293
	"Texas"	"48"	"2001"	"2001"	94	21319622	0.441
	"Texas"	"48"	"2002"	"2002"	142	21690325	0.655
	"Texas"	"48"	"2003"	"2003"	161	22030931	0.731
	"Texas"	"48"	"2004"	"2004"	165	22394023	0.737
	"Texas"	"48"	"2005"	"2005"	210	22778123	0.922
	"Texas"	"48"	"2006"	"2006"	229	23359580	0.980
	"Texas"	"48"	"2007"	"2007"	204	23831983	0.856
	"Texas"	"48"	"2008"	"2008"	177	24309039	0.728
	"Texas"	"48"	"2009"	"2009"	182	24801761	0.734
	"Texas"	"48"	"2010"	"2010"	190	25145561	0.756
	"Texas"	"48"	"2011"	"2011"	190	25674681	0.740
	"Texas"	"48"	"2012"	"2012"	149	26059203	0.572
	"Texas"	"48"	"2013"	"2013"	138	26448193	0.522
	"Texas"	"48"	"2014"	"2014"	132	26956958	0.490
	"Texas"	"48"	"2015"	"2015"	151	27469114	0.550
	"Texas"	"48"	"2016"	"2016"	145	27862596	0.520
	"Texas"	"48"	"2017"	"2017"	139	28304596	0.491
	"Texas"	"48"	"2018"	"2018"	117	28701845	0.408
	"Texas"	"48"	"2019"	"2019"	108	28995881	0.372
	"Texas"	"48"	"2020 "	"2020"	128	29360759	0.436
	"Utah"	"49"	"1999"	"1999"	20	2203482	0.908
	"Utah"	"49"	"2000"	"2000"	28	2233169	1.254
	"Utah"	"49"	"2001"	"2001"	42	2283715	1.839
	"Utah"	"49"	"2002"	"2002"	62	2324815	2.667
	"Utah"	"49"	"2003"	"2003"	84	2360137	3.559
	"Utah"	"49"	"2004"	"2004"	105	2401580	4.372
	"Utah"	"49"	"2005"	"2005"	117	2457719	4.761
	"Utah"	"49"	"2006"	"2006"	112	2525507	4.435
	"Utah"	"49"	"2007"	"2007"	96	2597746	3.696
	"Utah"	"49"	"2008"	"2008"	105	2663029	3.943
	"Utah"	"49"	"2009"	"2009"	70	2723421	2.570
	"Utah"	"49"	"2010"	"2010"	65	2763885	2.352
	"Utah"	"49"	"2011"	"2011"	76	2817222	2.698
	"Utah"	"49"	"2012"	"2012"	54	2855287	1.891
	"Utah"	"49"	"2013"	"2013"	61	2900872	2.103
	"Utah"	"49"	"2014"	"2014"	49	2942902	1.665
	"Utah"	"49"	"2015"	"2015"	45	2995919	1.502
	"Utah"	"49"	"2016"	"2016"	43	3051217	1.409
	"Utah"	"49"	"2017"	"2017"	49	3101833	1.580
	"Utah"	"49"	"2018"	"2018"	41	3161105	1.297
	"Utah"	"49"	"2019"	"2019"	29	3205958	0.905
	"Utah"	"49"	"2020 "	"2020"	19	3249879	Unreliable
	"Vermont"	"50"	"2003"	"2003"	11	617858	Unreliable
	"Vermont"	"50"	"2005"	"2005"	19	621215	Unreliable
	"Vermont"	"50"	"2006"	"2006"	27	622892	4.335
	"Vermont"	"50"	"2007"	"2007"	17	623481	Unreliable
	"Vermont"	"50"	"2008"	"2008"	18	624151	Unreliable
	"Vermont"	"50"	"2009"	"2009"	13	624817	Unreliable
	"Vermont"	"50"	"2011"	"2011"	14	626431	Unreliable
	"Vermont"	"50"	"2012"	"2012"	19	626011	Unreliable
	"Vermont"	"50"	"2013"	"2013"	14	626630	Unreliable
	"Vermont"	"50"	"2016"	"2016"	14	624594	Unreliable
	"Vermont"	"50"	"2017"	"2017"	14	623657	Unreliable
	"Vermont"	"50"	"2020 "	"2020"	16	623347	Unreliable
	"Virginia"	"51"	"1999"	"1999"	20	7000174	0.286
	"Virginia"	"51"	"2000"	"2000"	38	7078515	0.537
	"Virginia"	"51"	"2001"	"2001"	74	7198362	1.028
	"Virginia"	"51"	"2002"	"2002"	90	7286873	1.235
	"Virginia"	"51"	"2003"	"2003"	113	7366977	1.534
	"Virginia"	"51"	"2004"	"2004"	117	7475575	1.565
	"Virginia"	"51"	"2005"	"2005"	123	7577105	1.623
	"Virginia"	"51"	"2006"	"2006"	116	7673725	1.512
	"Virginia"	"51"	"2007"	"2007"	150	7751000	1.935
	"Virginia"	"51"	"2008"	"2008"	142	7833496	1.813
	"Virginia"	"51"	"2009"	"2009"	128	7925937	1.615
	"Virginia"	"51"	"2010"	"2010"	110	8001024	1.375
	"Virginia"	"51"	"2011"	"2011"	158	8096604	1.951
	"Virginia"	"51"	"2012"	"2012"	106	8185867	1.295
	"Virginia"	"51"	"2013"	"2013"	100	8260405	1.211
	"Virginia"	"51"	"2014"	"2014"	109	8326289	1.309
	"Virginia"	"51"	"2015"	"2015"	68	8382993	0.811
	"Virginia"	"51"	"2016"	"2016"	78	8411808	0.927
	"Virginia"	"51"	"2017"	"2017"	83	8470020	0.980
	"Virginia"	"51"	"2018"	"2018"	94	8517685	1.104
	"Virginia"	"51"	"2019"	"2019"	81	8535519	0.949
	"Virginia"	"51"	"2020 "	"2020"	89	8590563	1.036
	"Washington"	"53"	"1999"	"1999"	54	5842564	0.924
	"Washington"	"53"	"2000"	"2000"	68	5894121	1.154
	"Washington"	"53"	"2001"	"2001"	84	5985722	1.403
	"Washington"	"53"	"2002"	"2002"	143	6052349	2.363
	"Washington"	"53"	"2003"	"2003"	169	6104115	2.769
	"Washington"	"53"	"2004"	"2004"	259	6178645	4.192
	"Washington"	"53"	"2005"	"2005"	281	6257305	4.491
	"Washington"	"53"	"2006"	"2006"	347	6370753	5.447
	"Washington"	"53"	"2007"	"2007"	284	6461587	4.395
	"Washington"	"53"	"2008"	"2008"	295	6562231	4.495
	"Washington"	"53"	"2009"	"2009"	274	6667426	4.110
	"Washington"	"53"	"2010"	"2010"	232	6724540	3.450
	"Washington"	"53"	"2011"	"2011"	240	6830038	3.514
	"Washington"	"53"	"2012"	"2012"	186	6897012	2.697
	"Washington"	"53"	"2013"	"2013"	161	6971406	2.309
	"Washington"	"53"	"2014"	"2014"	120	7061530	1.699
	"Washington"	"53"	"2015"	"2015"	117	7170351	1.632
	"Washington"	"53"	"2016"	"2016"	125	7288000	1.715
	"Washington"	"53"	"2017"	"2017"	123	7405743	1.661
	"Washington"	"53"	"2018"	"2018"	94	7535591	1.247
	"Washington"	"53"	"2019"	"2019"	76	7614893	0.998
	"Washington"	"53"	"2020 "	"2020"	107	7693612	1.391
	"West Virginia"	"54"	"2001"	"2001"	39	1801481	2.165
	"West Virginia"	"54"	"2002"	"2002"	76	1805414	4.210
	"West Virginia"	"54"	"2003"	"2003"	69	1812295	3.807
	"West Virginia"	"54"	"2004"	"2004"	111	1816438	6.111
	"West Virginia"	"54"	"2005"	"2005"	63	1820492	3.461
	"West Virginia"	"54"	"2006"	"2006"	105	1827912	5.744
	"West Virginia"	"54"	"2007"	"2007"	98	1834052	5.343
	"West Virginia"	"54"	"2008"	"2008"	88	1840310	4.782
	"West Virginia"	"54"	"2009"	"2009"	41	1847775	2.219
	"West Virginia"	"54"	"2010"	"2010"	72	1852994	3.886
	"West Virginia"	"54"	"2011"	"2011"	63	1855364	3.396
	"West Virginia"	"54"	"2012"	"2012"	72	1855413	3.881
	"West Virginia"	"54"	"2013"	"2013"	56	1854304	3.020
	"West Virginia"	"54"	"2014"	"2014"	37	1850326	2.000
	"West Virginia"	"54"	"2015"	"2015"	30	1844128	1.627
	"West Virginia"	"54"	"2016"	"2016"	33	1831102	1.802
	"West Virginia"	"54"	"2017"	"2017"	37	1815857	2.038
	"West Virginia"	"54"	"2018"	"2018"	29	1805832	1.606
	"West Virginia"	"54"	"2019"	"2019"	14	1792147	Unreliable
	"West Virginia"	"54"	"2020 "	"2020"	42	1784787	2.353
	"Wisconsin"	"55"	"1999"	"1999"	11	5332666	Unreliable
	"Wisconsin"	"55"	"2000"	"2000"	19	5363675	Unreliable
	"Wisconsin"	"55"	"2001"	"2001"	21	5406835	0.388
	"Wisconsin"	"55"	"2002"	"2002"	39	5445162	0.716
	"Wisconsin"	"55"	"2003"	"2003"	43	5479203	0.785
	"Wisconsin"	"55"	"2004"	"2004"	73	5514026	1.324
	"Wisconsin"	"55"	"2005"	"2005"	75	5546166	1.352
	"Wisconsin"	"55"	"2006"	"2006"	123	5577655	2.205
	"Wisconsin"	"55"	"2007"	"2007"	144	5610775	2.566
	"Wisconsin"	"55"	"2008"	"2008"	120	5640996	2.127
	"Wisconsin"	"55"	"2009"	"2009"	96	5669264	1.693
	"Wisconsin"	"55"	"2010"	"2010"	86	5686986	1.512
	"Wisconsin"	"55"	"2011"	"2011"	79	5711767	1.383
	"Wisconsin"	"55"	"2012"	"2012"	63	5726398	1.100
	"Wisconsin"	"55"	"2013"	"2013"	77	5742713	1.341
	"Wisconsin"	"55"	"2014"	"2014"	80	5757564	1.389
	"Wisconsin"	"55"	"2015"	"2015"	75	5771337	1.300
	"Wisconsin"	"55"	"2016"	"2016"	67	5778708	1.159
	"Wisconsin"	"55"	"2017"	"2017"	61	5795483	1.053
	"Wisconsin"	"55"	"2018"	"2018"	57	5813568	0.980
	"Wisconsin"	"55"	"2019"	"2019"	57	5822434	0.979
	"Wisconsin"	"55"	"2020 "	"2020"	74	5832655	1.269
	"Wyoming"	"56"	"2008"	"2008"	11	546043	Unreliable
	"Wyoming"	"56"	"2009"	"2009"	10	559851	Unreliable
